patho_niv3;sexe;dept;ville;nb_hab;prev;nb_malades;index
Cancer du poumon actif;1;33;La Brède;4420;0.58;25;3855
Cancer du poumon actif;1;33;Castelnau-de-Médoc;4804;0.58;27;3856
Cancer du poumon actif;1;33;Bouliac;3706;0.58;21;3857
Cancer du poumon actif;1;33;La Réole;4355;0.58;25;3858
Cancer du poumon actif;1;33;Castillon-la-Bataille;3194;0.58;18;3859
Cancer du poumon actif;1;33;Arès;6381;0.58;37;3860
Cancer du poumon actif;1;33;Pauillac;4997;0.58;28;3861
Cancer du poumon actif;1;33;Saint-Quentin-de-Baron;2559;0.58;14;3862
Cancer du poumon actif;1;33;Sainte-Hélène;2838;0.58;16;3863
Cancer du poumon actif;1;33;Le Porge;3294;0.58;19;3864
Cancer du poumon actif;1;33;Saint-Denis-de-Pile;5688;0.58;32;3865
Cancer du poumon actif;1;33;Sainte-Eulalie;4832;0.58;28;3866
Cancer du poumon actif;1;33;Pineuilh;4438;0.58;25;3867
Cancer du poumon actif;1;33;Cézac;2654;0.58;15;3868
Cancer du poumon actif;1;33;Le Haillan;11539;0.58;66;3869
Cancer du poumon actif;1;33;Izon;6167;0.58;35;3870
Cancer du poumon actif;1;33;Bordeaux;259809;0.58;1506;3871
Cancer du poumon actif;1;33;Libourne;24257;0.58;140;3872
Cancer du poumon actif;1;33;Camblanes-et-Meynac;2984;0.58;17;3873
Cancer du poumon actif;1;33;Le Teich;8500;0.58;49;3874
Cancer du poumon actif;1;33;Ludon-Médoc;5131;0.58;29;3875
Cancer du poumon actif;1;33;Martignas-sur-Jalle;7624;0.58;44;3876
Cancer du poumon actif;1;33;Avensan;3018;0.58;17;3877
Cancer du poumon actif;1;33;Sallebœuf;2630;0.58;15;3878
Cancer du poumon actif;1;33;Le Barp;5605;0.58;32;3879
Cancer du poumon actif;1;33;Arcachon;11630;0.58;67;3880
Cancer du poumon actif;1;33;Bègles;30642;0.58;177;3881
Cancer du poumon actif;1;33;Le Bouscat;23890;0.58;138;3882
Cancer du poumon actif;1;33;Talence;43820;0.58;254;3883
Cancer du poumon actif;1;33;Créon;4832;0.58;28;3884
Cancer du poumon actif;1;33;Marcheprime;4992;0.58;28;3885
Cancer du poumon actif;1;33;Podensac;3160;0.58;18;3886
Cancer du poumon actif;1;33;Biganos;10990;0.58;63;3887
Cancer du poumon actif;1;33;Cadaujac;6464;0.58;37;3888
Cancer du poumon actif;1;33;Sainte-Foy-la-Grande;2627;0.58;15;3889
Cancer du poumon actif;1;33;Cestas;17053;0.58;98;3890
Cancer du poumon actif;1;33;Bruges;19403;0.58;112;3891
Cancer du poumon actif;1;33;Martillac;3279;0.58;19;3892
Cancer du poumon actif;1;33;Cadillac-sur-Garonne;2836;0.58;16;3893
Cancer du poumon actif;1;33;Lanton;7285;0.58;42;3894
Cancer du poumon actif;1;33;Carignan-de-Bordeaux;4141;0.58;24;3895
Cancer du poumon actif;1;33;Listrac-Médoc;2788;0.58;16;3896
Cancer du poumon actif;1;33;Tresses;4895;0.58;28;3897
Cancer du poumon actif;1;33;Portets;2757;0.58;15;3898
Cancer du poumon actif;1;33;Yvrac;2838;0.58;16;3899
Cancer du poumon actif;1;33;Hourtin;3813;0.58;22;3900
Cancer du poumon actif;1;33;Carbon-Blanc;8254;0.58;47;3901
Cancer du poumon actif;1;33;Canéjan;6061;0.58;35;3902
Cancer du poumon actif;1;33;Saint-Médard-d'Eyrans;3098;0.58;17;3903
Cancer du poumon actif;1;33;Fargues-Saint-Hilaire;3203;0.58;18;3904
Cancer du poumon actif;1;33;Pompignac;3170;0.58;18;3905
Cancer du poumon actif;1;33;Saucats;3255;0.58;18;3906
Cancer du poumon actif;1;33;Eysines;24488;0.58;142;3907
Cancer du poumon actif;1;33;Toulenne;2752;0.58;15;3908
Cancer du poumon actif;1;33;Salles;7411;0.58;42;3909
Cancer du poumon actif;1;33;Léognan;10571;0.58;61;3910
Cancer du poumon actif;1;33;Soulac-sur-Mer;2825;0.58;16;3911
Cancer du poumon actif;1;33;Galgon;3022;0.58;17;3912
Cancer du poumon actif;1;33;Latresne;3523;0.58;20;3913
Cancer du poumon actif;1;33;Saint-Caprais-de-Bordeaux;3399;0.58;19;3914
Cancer du poumon actif;1;33;Saint-Sulpice-et-Cameyrac;4762;0.58;27;3915
Cancer du poumon actif;1;33;Mios;10781;0.58;62;3916
Cancer du poumon actif;1;33;Saint-Selve;3423;0.58;19;3917
Cancer du poumon actif;1;33;Lacanau;5070;0.58;29;3918
Cancer du poumon actif;1;33;Sadirac;4499;0.58;26;3919
Cancer du poumon actif;1;33;Gujan-Mestras;21887;0.58;126;3920
Cancer du poumon actif;1;33;Artigues-près-Bordeaux;8656;0.58;50;3921
Cancer du poumon actif;1;33;Saint-André-de-Cubzac;12372;0.58;71;3922
Cancer du poumon actif;1;33;Parempuyre;9136;0.58;52;3923
Cancer du poumon actif;1;33;Arsac;3747;0.58;21;3924
Cancer du poumon actif;1;33;Le Taillan-Médoc;10141;0.58;58;3925
Cancer du poumon actif;1;33;Macau;4410;0.58;25;3926
Cancer du poumon actif;1;33;Saint-Seurin-sur-l'Isle;3141;0.58;18;3927
Cancer du poumon actif;1;33;Laruscade;2844;0.58;16;3928
Cancer du poumon actif;1;33;La Lande-de-Fronsac;2540;0.58;14;3929
Cancer du poumon actif;1;33;Saint-Jean-d'Illac;8980;0.58;52;3930
Cancer du poumon actif;1;33;Saint-Aubin-de-Médoc;7495;0.58;43;3931
Cancer du poumon actif;1;33;Vayres;4123;0.58;23;3932
Cancer du poumon actif;1;33;Le Pian-Médoc;6890;0.58;39;3933
Cancer du poumon actif;1;33;Montussan;3364;0.58;19;3934
Cancer du poumon actif;1;33;Cenon;25496;0.58;147;3935
Cancer du poumon actif;1;33;Val de Virvée;3621;0.58;21;3936
Cancer du poumon actif;1;33;Margaux-Cantenac;2876;0.58;16;3937
Cancer du poumon actif;1;79;Niort;59193;0.437;258;3938
Cancer du poumon actif;1;79;Bressuire;19850;0.437;86;3939
Cancer du poumon actif;1;79;Parthenay;10089;0.437;44;3940
Cancer du poumon actif;1;79;Échiré;3441;0.437;15;3941
Cancer du poumon actif;1;79;Thouars;13886;0.437;60;3942
Cancer du poumon actif;1;79;Airvault;3270;0.437;14;3943
Cancer du poumon actif;1;79;Melle;3525;0.437;15;3944
Cancer du poumon actif;1;79;Saint-Maixent-l'École;7242;0.437;31;3945
Cancer du poumon actif;1;79;Mauléon;8578;0.437;37;3946
Cancer du poumon actif;1;79;Moncoutant;3161;0.437;13;3947
Cancer du poumon actif;1;79;Nueil-les-Aubiers;5536;0.437;24;3948
Cancer du poumon actif;1;79;Aiffres;5396;0.437;23;3949
Cancer du poumon actif;1;79;Argentonnay;3183;0.437;13;3950
Cancer du poumon actif;1;79;Mougon-Thorigné;3417;0.437;14;3951
Cancer du poumon actif;1;79;Aigondigné;4677;0.437;20;3952
Cancer du poumon actif;1;79;Loretz-d'Argenton;2620;0.437;11;3953
Cancer du poumon actif;1;79;Melle;6173;0.437;26;3954
Cancer du poumon actif;1;79;Moncoutant-sur-Sèvre;5057;0.437;22;3955
Cancer du poumon actif;1;79;Terves;2617;0.437;11;3956
Cancer du poumon actif;1;79;Chauray;7083;0.437;30;3957
Cancer du poumon actif;1;79;Celles-sur-Belle;3907;0.437;17;3958
Cancer du poumon actif;1;79;La Crèche;5820;0.437;25;3959
Cancer du poumon actif;1;79;Cerizay;4764;0.437;20;3960
Cancer du poumon actif;1;79;Châtillon-sur-Thouet;2678;0.437;11;3961
Cancer du poumon actif;1;79;Vouillé;3345;0.437;14;3962
Cancer du poumon actif;1;79;Frontenay-Rohan-Rohan;2899;0.437;12;3963
Cancer du poumon actif;1;79;Magné;2693;0.437;11;3964
Cancer du poumon actif;1;79;Mauzé-sur-le-Mignon;2891;0.437;12;3965
Cancer du poumon actif;1;79;Thouars;9225;0.437;40;3966
Cancer du poumon actif;1;79;Thouars;9302;0.437;40;3967
Cancer du poumon actif;1;79;Thouars;9475;0.437;41;3968
Cancer du poumon actif;1;87;Rilhac-Rancon;4608;0.434;19;3969
Cancer du poumon actif;1;87;Limoges;130876;0.434;568;3970
Cancer du poumon actif;1;87;Bessines-sur-Gartempe;2803;0.434;12;3971
Cancer du poumon actif;1;87;Nexon;2509;0.434;10;3972
Cancer du poumon actif;1;87;Verneuil-sur-Vienne;4881;0.434;21;3973
Cancer du poumon actif;1;87;Condat-sur-Vienne;5128;0.434;22;3974
Cancer du poumon actif;1;87;Saint-Léonard-de-Noblat;4385;0.434;19;3975
Cancer du poumon actif;1;87;Bellac;3639;0.434;15;3976
Cancer du poumon actif;1;87;Aixe-sur-Vienne;5804;0.434;25;3977
Cancer du poumon actif;1;87;Le Palais-sur-Vienne;6023;0.434;26;3978
Cancer du poumon actif;1;87;Ambazac;5593;0.434;24;3979
Cancer du poumon actif;1;87;Rochechouart;3767;0.434;16;3980
Cancer du poumon actif;1;87;Saint-Junien;11254;0.434;48;3981
Cancer du poumon actif;1;87;Saint-Yrieix-la-Perche;6718;0.434;29;3982
Cancer du poumon actif;1;87;Feytiat;6118;0.434;26;3983
Cancer du poumon actif;1;87;Isle;7847;0.434;34;3984
Cancer du poumon actif;1;87;Boisseuil;2926;0.434;12;3985
Cancer du poumon actif;1;87;Bosmie-l'Aiguille;2616;0.434;11;3986
Cancer du poumon actif;1;87;Couzeix;9518;0.434;41;3987
Cancer du poumon actif;1;87;Saint-Priest-Taurion;2888;0.434;12;3988
Cancer du poumon actif;1;87;Panazol;10900;0.434;47;3989
Cancer du poumon actif;1;87;Saint-Just-le-Martel;2670;0.434;11;3990
Cancer du poumon actif;1;12;Olemps;3439;0.437;15;3991
Cancer du poumon actif;1;12;Sébazac-Concourès;3256;0.437;14;3992
Cancer du poumon actif;1;12;Viviez-les-Albres;2580;0.437;11;3993
Cancer du poumon actif;1;12;Aubin;3741;0.437;16;3994
Cancer du poumon actif;1;12;Baraqueville;3150;0.437;13;3995
Cancer du poumon actif;1;12;Druelle;2512;0.437;10;3996
Cancer du poumon actif;1;12;Rodez;24475;0.437;106;3997
Cancer du poumon actif;1;12;Millau;21979;0.437;96;3998
Cancer du poumon actif;1;12;Villefranche-de-Rouergue;11602;0.437;50;3999
Cancer du poumon actif;1;12;Luc-la-Primaube;6005;0.437;26;4000
Cancer du poumon actif;1;12;Espalion;4601;0.437;20;4001
Cancer du poumon actif;1;12;Decazeville;5323;0.437;23;4002
Cancer du poumon actif;1;12;Onet-le-Château;11665;0.437;50;4003
Cancer du poumon actif;1;12;Bozouls;2923;0.437;12;4004
Cancer du poumon actif;1;12;Capdenac-Gare;4419;0.437;19;4005
Cancer du poumon actif;1;12;Saint-Affrique;8023;0.437;35;4006
Cancer du poumon actif;1;12;Sévérac d'Aveyron;4069;0.437;17;4007
Cancer du poumon actif;1;12;Druelle Balsac;3205;0.437;14;4008
Cancer du poumon actif;1;65;Bordères-sur-l'Échez;5357;0.577;30;4009
Cancer du poumon actif;1;65;Barbazan-Debat;3498;0.577;20;4010
Cancer du poumon actif;1;65;Lourdes;13132;0.577;75;4011
Cancer du poumon actif;1;65;Tarbes;42758;0.577;246;4012
Cancer du poumon actif;1;65;Bagnères-de-Bigorre;7085;0.577;40;4013
Cancer du poumon actif;1;65;Lannemezan;5816;0.577;33;4014
Cancer du poumon actif;1;65;Soues;3066;0.577;17;4015
Cancer du poumon actif;1;65;Argelès-Gazost;2911;0.577;16;4016
Cancer du poumon actif;1;65;Aureilhan;7864;0.577;45;4017
Cancer du poumon actif;1;65;Odos;3290;0.577;18;4018
Cancer du poumon actif;1;65;Vic-en-Bigorre;4843;0.577;27;4019
Cancer du poumon actif;1;65;Séméac;5085;0.577;29;4020
Cancer du poumon actif;1;65;Juillan;4045;0.577;23;4021
Cancer du poumon actif;1;65;Ibos;2906;0.577;16;4022
Cancer du poumon actif;1;66;Alénya;3645;0.603;21;4023
Cancer du poumon actif;1;66;Pia;9849;0.603;59;4024
Cancer du poumon actif;1;66;Palau-del-Vidre;3094;0.603;18;4025
Cancer du poumon actif;1;66;Canohès;6344;0.603;38;4026
Cancer du poumon actif;1;66;Argelès-sur-Mer;10260;0.603;61;4027
Cancer du poumon actif;1;66;Le Barcarès;5771;0.603;34;4028
Cancer du poumon actif;1;66;Ille-sur-Têt;5513;0.603;33;4029
Cancer du poumon actif;1;66;Rivesaltes;8888;0.603;53;4030
Cancer du poumon actif;1;66;Saint-Génis-des-Fontaines;2841;0.603;17;4031
Cancer du poumon actif;1;66;Torreilles;3839;0.603;23;4032
Cancer du poumon actif;1;66;Saint-André;3422;0.603;20;4033
Cancer du poumon actif;1;66;Saint-Cyprien;11040;0.603;66;4034
Cancer du poumon actif;1;66;Saint-Estève;11719;0.603;70;4035
Cancer du poumon actif;1;66;Pollestres;5229;0.603;31;4036
Cancer du poumon actif;1;66;Salses-le-Château;3514;0.603;21;4037
Cancer du poumon actif;1;66;Bages;4291;0.603;25;4038
Cancer du poumon actif;1;66;Baho;3431;0.603;20;4039
Cancer du poumon actif;1;66;Bompas;7426;0.603;44;4040
Cancer du poumon actif;1;66;Baixas;2612;0.603;15;4041
Cancer du poumon actif;1;66;Villeneuve-de-la-Raho;3977;0.603;23;4042
Cancer du poumon actif;1;66;Espira-de-l'Agly;3475;0.603;20;4043
Cancer du poumon actif;1;66;Le Soler;7752;0.603;46;4044
Cancer du poumon actif;1;66;Toulouges;7192;0.603;43;4045
Cancer du poumon actif;1;66;Pézilla-la-Rivière;3812;0.603;22;4046
Cancer du poumon actif;1;66;Millas;4264;0.603;25;4047
Cancer du poumon actif;1;66;Latour-Bas-Elne;3158;0.603;19;4048
Cancer du poumon actif;1;66;Ponteilla;2841;0.603;17;4049
Cancer du poumon actif;1;66;Saleilles;5564;0.603;33;4050
Cancer du poumon actif;1;66;Saint-Nazaire;2784;0.603;16;4051
Cancer du poumon actif;1;66;Villelongue-de-la-Salanque;3248;0.603;19;4052
Cancer du poumon actif;1;66;Saint-Hippolyte;3198;0.603;19;4053
Cancer du poumon actif;1;66;Céret;7857;0.603;47;4054
Cancer du poumon actif;1;66;Perpignan;119344;0.603;719;4055
Cancer du poumon actif;1;66;Banyuls-sur-Mer;4738;0.603;28;4056
Cancer du poumon actif;1;66;Amélie-les-Bains-Palalda;3542;0.603;21;4057
Cancer du poumon actif;1;66;Arles-sur-Tech;2724;0.603;16;4058
Cancer du poumon actif;1;66;Maureillas-las-Illas;2568;0.603;15;4059
Cancer du poumon actif;1;66;Le Boulou;5278;0.603;31;4060
Cancer du poumon actif;1;66;Cabestany;10301;0.603;62;4061
Cancer du poumon actif;1;66;Elne;9248;0.603;55;4062
Cancer du poumon actif;1;66;Sorède;3343;0.603;20;4063
Cancer du poumon actif;1;66;Sainte-Marie-la-Mer;4821;0.603;29;4064
Cancer du poumon actif;1;66;Saint-Féliu-d'Avall;2874;0.603;17;4065
Cancer du poumon actif;1;66;Thuir;7924;0.603;47;4066
Cancer du poumon actif;1;66;Claira;4470;0.603;26;4067
Cancer du poumon actif;1;66;Saint-Laurent-de-la-Salanque;10071;0.603;60;4068
Cancer du poumon actif;1;66;Port-Vendres;4016;0.603;24;4069
Cancer du poumon actif;1;66;Prades;6028;0.603;36;4070
Cancer du poumon actif;1;66;Canet-en-Roussillon;12284;0.603;74;4071
Cancer du poumon actif;1;81;Puygouzon;3510;0.499;17;4072
Cancer du poumon actif;1;81;Saint-Juéry;6694;0.499;33;4073
